chinese-car-rules-choice-001	汽車在隧道內行駛時：<br>(1) 不得開燈。<br>(2) 應開燈快行。<br>(3) 應開亮頭燈並依規定速限行駛。	3	05	chinese	car	rules	choice
chinese-car-rules-choice-110	汽車行駛至交岔路口，其行進轉彎，遇有交通指揮人員指揮與燈光號誌並用時，以：<br>(1) 交通指揮人員指揮為準。<br>(2) 燈光號誌為準。<br>(3) 無規定。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-111	消防栓、消防車出入口，多少距離以內不得臨時停車：<br>(1) 10公尺。<br>(2) 5公尺。<br>(3) 15公尺。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-112	汽車載運危險品行駛：<br>(1) 應在車輛前後端懸掛布質三角紅旗，以示警告。<br>(2) 與一般載運相同。<br>(3) 沒有規定。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-113	貨車裝載體積或長度非框式車廂所能容納之貨物，其伸後長度最多不得超過車輛全長：<br>(1) 20% 。<br>(2) 25% 。<br>(3) 30% 。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-114	行車速度，依速限標誌或標線之規定，無標誌或標線者，行車時速不得超過50公里。但在未劃設車道線、行車分向線或分向限制線之道路，或設有快慢車道分隔線之慢車道，時速不得超過：<br>(1) 40公里。<br>(2) 50公里。<br>(3) 60公里。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-115	汽車駛至鐵路平交道前，如前面有車輛時，應俟前車駛離鐵路平交道多少公尺始得通過：<br>(1)  5公尺。<br>(2) 適當距離而後車能安全通過後。<br>(3) 15公尺。	2	06	chinese	car	rules	choice
chinese-car-rules-choice-116	以下何種車輛應在車後方加漆牌照號碼：<br>(1) 大客車。<br>(2) 自用小客車。<br>(3) 大貨車、 小貨車。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-117	行車中，駕駛人看到鐵路平交道標誌或標線後，應即將車速減低至時速：<br>(1) 15公里以下。<br>(2) 20公里以下。<br>(3) 30公里以下。	1	06	chinese	car	rules	choice
chinese-car-rules-choice-118	汽車在同向二車道以上道路，速度較慢之小型汽車，應行駛：<br>(1) 內側車道。<br>(2) 外側車道。<br>(3) 慢車道。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-119	汽車行駛至交岔路口，右轉彎時，應先：<br>(1) 顯示方向燈或手勢。<br>(2) 變換車道。<br>(3) 轉彎。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-120	在同向二車道以上之道路，小型車應行駛於：<br>(1) 內側車道。<br>(2) 外側車道。<br>(3) 內外側車道均可，但不得任意變換車道。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-121	裝載貨物在同一汽車時，重的貨物應放在：<br>(1) 車後部。<br>(2) 車前部。<br>(3) 平均分配在車底板上。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-122	裝載超長、超寬、超高及超重整體物品應：<br>(1) 在晝間光線好的時候行駛。<br>(2) 須領有臨時通行證，並在車輛前後端懸掛危險標識。<br>(3) 貨物兩端應有人看守。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-123	汽車非經公路監理機關核准：<br>(1) 可擅自附掛拖車。<br>(2) 不可擅自附掛拖車行駛。<br>(3) 只能附掛拖車一節。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-124	行車前，對方向盤、煞車等機件，應：<br>(1) 詳細檢查。<br>(2) 不必檢查。<br>(3) 檢查或不檢查均可。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-125	隨車工具，應：<br>(1) 隨車攜帶。<br>(2) 不必隨車攜帶。<br>(3) 存放車庫內。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-126	汽車起駛前，應：<br>(1) 不必顯示方向燈。<br>(2) 按鳴喇叭3短聲。<br>(3) 顯示方向燈。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-127	汽車駕駛人駕車：<br>(1) 可連續駕駛10小時。<br>(2) 連續駕駛不可超過8小時。<br>(3) 可依體力決定。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-128	汽車向右轉彎時：<br>(1) 應先顯示車輛前後之右邊方向燈。<br>(2) 應先顯示車輛前後之左邊方向燈。<br>(3) 右臂平伸向右表示向右轉彎。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-129	汽車駛近學校、醫院等處時：<br>(1) 多按鳴喇叭，使學生或病人等注意。<br>(2) 除遇有緊急或危險情況外，不得按鳴喇叭。<br>(3) 只能按喇叭1短聲。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-130	汽車按鳴喇叭規定：<br>(1) 不得連續按鳴3次以上。<br>(2) 不得連續按鳴4次以上。<br>(3) 不得連續按鳴5次以上。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-131	汽車按鳴喇叭時間，每次：<br>(1) 不得超過2秒。<br>(2) 不得超過1秒。<br>(3) 不得超過半秒。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-132	汽車行駛在設有彎道、坡路、狹路標誌之路段，應該：<br>(1) 加速通過，以免車輛擁塞。<br>(2) 前車行駛速度太慢時，應按鳴喇叭使前車加速前進。<br>(3) 均應減速慢行，作隨時停車之準備。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-133	汽車行經設有學校、醫院標誌之路段，應該：<br>(1) 減速慢行，作隨時停車之準備。<br>(2) 多按鳴喇叭，使行人注意。<br>(3) 加速通過，以免人車擁塞。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-134	汽車在同一車道行駛時，後車與前車之間，應保持：<br>(1)  1公尺以上。<br>(2)  5公尺以上。<br>(3) 隨時可以煞停之距離。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-135	汽車除行駛在單行道或指定行駛於左側車道外，在未劃行車分向線或分向限制線之道路，應：<br>(1) 靠右行駛。<br>(2) 靠左行駛。<br>(3) 在道路中間行駛。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-136	汽車遇有特殊情況，必須行駛道路左側時，應該：<br>(1) 加速快行。<br>(2) 減速慢行並注意前方來車及路旁行人。<br>(3) 多按鳴喇叭，使對面來車知道。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-137	汽車在峻狹坡道路會車時，應該：<br>(1) 下坡車讓上坡車先行。<br>(2) 上坡車讓下坡車先行。<br>(3) 不須相讓。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-138	在未劃有分向標線之道路，或鐵路平交道，或不良道路會車時，應該：<br>(1) 加速快行。<br>(2) 減速慢行。<br>(3) 照常行駛。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-139	在市區交通頻繁之道路：<br>(1) 按鳴喇叭兩長聲後，可以超車。<br>(2) 按鳴喇叭兩短聲後，可以超車。<br>(3) 不可鳴喇叭或超車。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-140	領有臨時牌照之車輛：<br>(1) 不得載運客貨收費營業。<br>(2) 可以載貨營業。<br>(3) 無規定。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-141	前行車駕駛人聞後行車超車之喇叭聲，如車前路況無障礙時：<br>(1) 應減速靠邊或表示允讓。<br>(2) 不必避讓。<br>(3) 加速行駛。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-142	聞有消防車、救護車、警備車、工程救險車、毒性化學物質災害事故應變車等之警號時，不論來自何方，應：<br>(1) 立即避讓。<br>(2) 不須避讓。<br>(3) 只要不跨線行駛，就不必避讓。 	1	02	chinese	car	rules	choice
chinese-car-rules-choice-143	在內側車道行駛之車輛，欲在交岔路口左轉彎時，應該：<br>(1) 在交岔路口30公尺前顯示方向燈，行至交岔路口中心處左轉。<br>(2) 行至交岔路口處即行左轉。<br>(3) 顯示右方向燈左轉。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-144	汽車行近行人穿越道前，應該：<br>(1) 減速慢行，遇有行人穿越時，應暫停讓行人優先通過。<br>(2) 依號誌指示或交通指揮人員之指揮通過。<br>(3) 按鳴喇叭加速通過。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-145	鐵路平交道遮斷器未放下，或看守人員未表示停止時，應該：<br>(1) 仍應看、聽鐵路兩端確無火車駛來，始得通過。<br>(2) 加速通過。<br>(3) 俟看守人表示後通過。	1	06	chinese	car	rules	choice
chinese-car-rules-choice-146	下坡行車時應：<br>(1) 為節省油料可關閉電門放空檔滑行。<br>(2) 為了安全，不得將引擎熄火放空檔滑行。<br>(3) 不需換檔。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-147	汽車在雙向二車道並劃有分向限制線之路段：（１）不得駛入來車之車道內。（２）可以駛入來車之車道內。（３）如前無來車，即可駛入來車之車道內。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-148	汽車會車時，相互之間隔，不得少於：<br>(1) 2公尺。<br>(2) 1公尺。<br>(3) 半公尺。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-149	汽車變換車道時，應先：<br>(1) 按鳴喇叭。<br>(2) 變換燈光。<br>(3) 顯示方向燈或手勢。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-150	在設有彎道、坡路、狹橋、隧道標誌路段或鐵路平交道處：<br>(1) 可以迴車。<br>(2) 減速至5公里左右始可迴車。<br>(3) 不得迴車。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-151	汽車行駛中遇濃霧，應該：<br>(1) 使用方向燈。<br>(2)  使用煞車燈。<br>(3) 開亮頭燈。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-152	汽車迴車前應：<br>(1) 暫停並顯示左轉燈光或手勢，看清無來往車輛，並注意行人通過，始得迴轉。<br>(2) 不必顯示燈光或手勢，只要按鳴喇叭2長聲，就可迴轉。<br>(3) 只要按鳴3聲喇叭，即可迴轉。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-153	汽車停車時應：<br>(1) 依車輛順行方向緊靠道路右側。<br>(2) 緊靠道路左側。<br>(3) 就近停車，不必管他人，自己方便即可。   但單行道應緊靠路邊停車。	1	00	chinese	car	rules	choice
chinese-car-rules-choice-154	報廢之車輛：<br>(1) 不得再行申請登檢領照使用。<br>(2) 修復後可申請登檢領照。<br>(3) 無規定。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-155	汽車引擎、底盤、電系、車門損壞，不堪使用時，應：<br>(1) 向公路監理機關申請報廢，繳回牌照。<br>(2) 報廢之車輛任意丟棄。 <br>(3) 連同號牌賣給舊貨商人。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-156	利用汽車犯罪經判決有期徒刑以上之刑確定者：<br>(1) 吊扣其駕照3個月至6個月。<br>(2) 吊銷其駕照並終身不得考領。<br>(3) 吊銷其駕照並1年內不得考領。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-157	汽車發生交通事故遭受重大損壞，經修復後應實施：<br>(1) 定期檢驗。<br>(2) 臨時檢驗。<br>(3) 申請牌照檢驗。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-158	計程車駕駛人不依規定辦理執業登記並領取登記證即行執業者：<br>(1) 吊扣駕照。<br>(2) 吊銷駕照。<br>(3) 處以罰鍰。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-159	應考聯結車駕照者，其經歷須：<br>(1) 領有小客車駕照1年以上。<br>(2) 領有大貨車駕照1年以上。<br>(3) 領有大客車駕駛執照1年以上或領有大貨車駕駛執照2年以上。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-160	領有大貨車駕駛執照可駕駛：<br>(1) 小型車及輕型機車。<br>(2) 大客車。<br>(3) 聯結車。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-161	兒童乘坐小客車時，應坐於：<br>(1) 前座。<br>(2) 後座。<br>(3) 前後座均可。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-162	汽車因故辦理停駛，期限最多不得超過：<br>(1) 1年。<br>(2) 1年半。<br>(3) 2年。 02	1		chinese	car	rules	choice
chinese-car-rules-choice-163	裝載危險物品之車輛，在橋樑、隧道、火場多少公尺範圍內，嚴禁停車：<br>(1) 100公尺。<br>(2)  200公尺。<br>(3)  300公尺。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-164	交岔路口、公共汽車招呼站多少公尺內不得臨時停車：<br>(1) 10公尺。<br>(2) 20公尺。<br>(3) 30公尺。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-165	使用偽造、變造、或矇領之牌照者，應處：<br>(1) 罰鍰並禁止其行駛。<br>(2) 扣繳牌照。<br>(3) 罰鍰，扣繳牌照並禁止其行駛。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-166	汽車駕駛人有下列情形之一者，應施以道路交通安全講習：<br>(1) 闖越鐵路平交道。<br>(2) 於交岔路口10公尺內臨時停車。<br>(3) 變換車道時，未注意安全距離。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-167	汽車所有人已領有號牌而不懸掛或不依指定位置懸掛者，應處罰：<br>(1) 罰鍰並吊扣牌照。<br>(2) 罰鍰並吊銷牌照。<br>(3) 罰鍰並禁止其行駛及牌照吊銷。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-168	領有汽車駕照，駕駛重型機車者：<br>(1) 免罰。<br>(2) 罰鍰。<br>(3) 罰鍰並禁止其駕駛。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-169	汽車駕駛人、前座或小型車後座乘客未繫安全帶行駛於下列何種道路會受罰鍰之處罰：<br>(1) 僅適用於省道。<br>(2) 僅適用於專用快速道路或高速公路。<br>(3) 任何道路。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-170	汽車駕駛人酒後駕車，其吐氣酒精濃度超過規定標準但未涉刑事處罰者，應處：（１）移送法院依刑法判刑。（２）罰鍰並當場移置保管該汽車及吊扣其駕駛執照1年。（３）吊銷駕駛執照。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-171	計程車駕駛人在營業之前，應：<br>(1) 考領職業駕照並辦理執業登記。<br>(2) 考領普通駕照並辦理執業登記。<br>(3) 只須考領職業駕照。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-172	汽車駕駛人，行車速度超過規定之最高時速60公里以上者，處罰鍰新臺幣：<br>(1) 1,200～2,400元。<br>(2) 2,400～6,000元。<br>(3) 6,000～24,000元。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-173	汽車駕駛人在6個月內違規記點共達6點以上者，除施以道安講習，並處：<br>(1) 吊銷駕照。<br>(2) 罰鍰。<br>(3) 吊扣駕照。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-174	汽車記違規紀錄於3個月內共達3次以上者，處罰：<br>(1) 罰鍰。<br>(2) 吊扣汽車牌照。<br>(3) 吊銷汽車牌照。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-175	酒醉駕車或行經行人穿越道不讓行人優先通行因而致人傷亡，如應負刑責者：<br>(1) 加重其刑至二分之一。<br>(2) 不須處罰。<br>(3) 仍按原來刑度處罰。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-176	違反道路交通管理事件之受處分人，如不服處罰機關所作之處罰者 ，可以：<br>(1) 向管轄地方法院行政訴訟庭提起訴訟。<br>(2) 向交通部抗議。<br>(3) 向行政院陳情。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-177	下列那些車輛應隨車配備合於規定之滅火器：（１）小型汽車。（２）機車。（３）大客車、大貨車、曳引車、幼童專用車及小型車附掛之廂式拖車。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-178	下列何種車輛應配置防止捲入裝置：<br>(1) 小貨車。<br>(2) 大客車。<br>(3) 拖車及大貨車。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-179	領有牌照之自用小客車，除使用液化石油氣及壓縮天然氣為燃料者外，檢驗次數應為：<br>(1) 出廠年份未滿5年者，免定期檢驗；5年以上未滿10年者，每年至少檢驗1次；10年以上者每年至少檢驗2次。<br>(2) 出廠年份10年以上者每年至少檢驗3次。<br>(3) 出廠年份未滿5年者，每年至少檢驗2次。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-180	汽車行駛於非高、快速公路之一般道路上，其駕駛人、前座或小型車後座乘客未繫安全帶者，應處駕駛人罰鍰新臺幣：<br>(1) 500元。<br>(2) 1,500元。<br>(3) 3,000元。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-181	汽車駕駛人於行駛道路時，以手持方式使用行動電話、電腦或其他相類功能裝置進行撥接、通話、數據通訊或其他有礙駕駛安全之行為者，處罰鍰新臺幣：<br>(1) 3,000元。<br>(2) 2,000元。<br>(3) 1,000元。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-182	駕車酒精濃度超過規定標準，除當場移置保管該汽車及吊扣其駕駛執照1年，並處罰鍰新臺幣：<br>(1) 15,000 ~90,000元。<br>(2) 10,000 ~ 30,000元。<br>(3) 6,000 ~ 12,000元。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-183	酒精濃度超過規定標準駕車之違規人，於5年內違反酒後駕車之規定2次以上者，除處罰鍰新臺幣90,000元，及當場移置保管該汽車，並應：<br>(1) 吊扣其行車執照。<br>(2) 吊銷其駕駛執照。<br>(3) 吊扣其駕駛執照。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-184	兩輛以上之汽車在道路上競駛或競技者，除處罰汽車駕駛人新台幣30,000~90,000元罰鍰，及當場禁止其駕駛，並應：<br>(1) 吊扣其駕駛執照。<br>(2) 吊銷其牌照。<br>(3) 吊銷其駕駛執照。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-185	汽車駕駛人若拒絕接受酒精濃度測試檢定者，除處罰鍰新臺幣90,000元，並：<br>(1) 吊銷其駕駛執照。<br>(2) 吊扣其駕駛執照。<br>(3) 吊扣其行車執照。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-186	8公噸以上汽車未依規定裝設行車紀錄器者，處汽車所有人：<br>(1) 罰鍰。<br>(2) 吊扣行車執照<br>(3) 吊銷駕照。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-187	小型車駕駛執照吊扣期間駕駛小型車者，除處新臺幣6,000～12,000元罰鍰，並當場禁止其駕駛外，並應：<br>(1) 再吊扣其行照。<br>(2) 再吊扣其駕照。<br>(3) 吊銷其駕照。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-188	遇幼童專用車、校車不依規定禮讓，或減速慢行者，除記違規點數外，並處：<br>(1) 罰鍰。<br>(2) 吊銷駕照。<br>(3) 吊扣駕照。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-189	於身心障礙專用停車位違規停車者：<br>(1) 罰鍰。<br>(2) 吊扣牌照。<br>(3) 勸導。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-190	汽車所有人，明知駕駛人有酒後駕車之情形，而不予禁止者，除處罰鍰外，並應：<br>(1) 吊銷該汽車牌照。<br>(2) 吊扣其駕照。<br>(3) 吊扣該汽車牌照。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-191	牌照借供他車使用或使用他車牌照行駛者，除罰鍰外，並應：<br>(1) 吊扣牌照。<br>(2) 吊銷牌照。<br>(3) 沒入車輛。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-192	汽車駕駛人行駛高速公路、快速公路而不遵守管制規定之處罰：<br>(1) 記點不罰鍰。<br>(2) 罰鍰並違規記點。<br>(3) 罰鍰。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-193	汽車駕駛人超速駕車者應處以：<br>(1) 罰鍰。<br>(2) 只記點不罰鍰。<br>(3) 罰鍰並違規記點。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-194	汽車駕駛人行經有燈光號誌管制之交岔路口闖紅燈者：<br>(1) 罰鍰新臺幣3,600~5,400元。<br>(2) 吊扣駕照1個月。<br>(3) 罰鍰新臺幣1,800~5,400元並予違規記點。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-195	在鐵路平交道超車、迴車、倒車或停車者，應處以：<br>(1) 罰鍰。<br>(2) 罰鍰並違規記點。<br>(3) 罰鍰並吊扣駕照。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-196	貨車雖未超載但超過所行駛橋樑之載重限制者，應處以罰鍰並記：<br>(1) 車主。<br>(2) 託運人。<br>(3) 駕駛人。   違規點數2點。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-197	強行闖越鐵路平交道之處罰是：<br>(1) 罰鍰並違規記點。<br>(2) 吊銷駕照。<br>(3) 罰鍰。	1	06	chinese	car	rules	choice
chinese-car-rules-choice-198	汽車駕駛人因違規記點，1年內經吊扣駕駛執照2次，再違反記點規定者，處以：<br>(1) 吊扣其駕駛執照。<br>(2) 吊銷其駕駛執照。<br>(3) 罰鍰。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-199	汽車不依規定裝載危險物品者，除罰鍰外並：<br>(1) 違規記點。<br>(2) 吊扣牌照。<br>(3) 吊扣駕照。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-200	駕駛人因違規而被處罰鍰並記違規記點以後應：<br>(1) 不予理會。<br>(2) 小心駕駛勿再違規。<br>(3) 從此不再開車。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-201	駕駛裝載危險物品車輛之駕駛員：<br>(1) 應領有所駕駛車種之駕照外並經專業訓練合格並領有證書者。<br>(2) 只要有職業駕照即可。<br>(3) 有聯結車駕照即可。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-202	占用道路之廢棄車輛，經民眾檢舉或由警察機關、環境保護主管機關查報後，由警察機關通知車主限期處理而屆期未清理者：（１）環保機關可移置保管，並可向車主收取費用。（２）任其占用。（３）依廢棄物處理。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-203	占用道路之廢棄車輛，由環保單位或委託民間單位移置保管，經公告多久無人認領，可依廢棄物清除：<br>(1) 1個月。<br>(2) 2個月。<br>(3) 3個月。	1	02	chinese	car	rules	choice
chinese-car-rules-choice-204	逕行舉發汽車超速行駛時，其違規地點相距：<br>(1)  14公里以上。<br>(2) 8公里以上。<br>(3) 6公里以上。   得連續舉發之，但其違規地點在隧道內者，不在此限。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-205	汽車所有人或汽車駕駛人接獲違反道路交通管理事件通知單後，於<br>(1) 10日。<br>(2) 30日。<br>(3) 50日。 內得不經裁決，逕依處罰條例第92條第4項之罰鍰基準規定，向指定之處所繳納結案。 	2	02	chinese	car	rules	choice
chinese-car-rules-choice-206	小客車前座或貨車駕駛室乘人超過規定人數者，處汽車駕駛人：<br>(1) 吊扣駕照。<br>(2) 罰鍰。<br>(3) 罰鍰並吊扣駕照。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-207	汽車駕駛人駕駛汽車肇事無人受傷或死亡，且汽車尚能行駛而不儘速將汽車位置標繪移置路邊，致妨礙交通者處罰：<br>(1) 留置該汽車。<br>(2) 罰鍰。<br>(3) 扣留牌照。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-208	汽車肇事逃逸案件，經通知汽車所有人到場說明，無故不到場說明，或不提供汽車駕駛人相關資料者：<br>(1) 吊銷該汽車牌照。<br>(2) 吊扣該汽車牌照。<br>(3) 吊扣汽車所有人駕照。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-209	汽車駕駛人無照駕駛或酒醉駕車因而致人受傷或死亡，依法應負刑事責任者，加重其刑至：<br>(1) 三分之一。<br>(2) 二分之一。<br>(3) 一倍。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-210	汽車駕駛人，在快車道上依規定行駛，因行人或慢車不依規定，擅自進入快車道，而致人受傷或死亡，依法應負刑事責任者：（１）一樣不變。（２）減輕其刑。（３）加重其刑。	2	02	chinese	car	rules	choice
chinese-car-rules-choice-211	受處分人，如有不服處罰之裁決者，應以原處分機關為被告，逕向管轄之地方法院行政訴訟庭提起訴訟；其中撤銷訴訟之提起，應於裁決書送達後：<br>(1) 10日。<br>(2) 20日。<br>(3) 30日。之不變期間內為之。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-212	汽車駕駛人，駕車闖紅燈除罰鍰外並記違規點數：<br>(1) 1點。<br>(2) 2點。<br>(3) 3點。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-213	下列何種違規行為得對汽車所有人逕行舉發處罰：<br>(1) 無照駕駛。<br>(2) 酒醉駕車。<br>(3) 違規停車而駕駛人不在場。	3	02	chinese	car	rules	choice
chinese-car-rules-choice-214	拼裝車輛未經核准 領用牌證行駛或報廢車仍行駛道路者，其車輛：<br>(1) 沒入之並罰鍰。<br>(2) 公告拍賣之。<br>(3) 繳清罰鍰後始得領回。	1	02	chinese	car	rules	choice
