chinese-moto-rules-choice-001	為了趕時間，<br/>(1) 可以超速行駛<br/>(2) 不必遵守交通規則<br/>(3) 仍要依規定駕駛。	3	11	chinese	moto	rules	choice	easy
chinese-moto-rules-choice-002	防衛駕駛就是<br/>(1) 能儘力採取合理謹慎行為加以防止車禍發生<br/>(2) 優良駕駛技術<br/>(3) 良好生活習慣。	1	11	chinese	moto	rules	choice	easy
chinese-moto-rules-choice-003	行車速度愈快，則煞車距離愈長，速度若增加1倍，煞車距離即會增為<br/>(1) 2倍<br/>(2) 4倍<br/>(3) 8倍。	2	11	chinese	moto	rules	choice	hard
chinese-moto-rules-choice-004	行車速度愈快，駕駛人的視野<br/>(1) 不變<br/>(2) 愈狹窄<br/>(3) 愈寬廣。	2	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-005	夜間行駛，應使用燈光，如市區照明清楚時，<br/>(1) 戴有色眼鏡<br/>(2) 使用遠光燈<br/>(3) 使用近光燈	3	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-006	行駛在積水路段，應<br/>(1) 低速行駛<br/>(2) 快速通過<br/>(3) 多使用煞車。	1	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-007	肇事後，<br/>(1) 保持現場，報警處理<br/>(2) 與我無關趕快駛離<br/>(3) 據理力爭，以脫責任。	1	11	chinese	moto	rules	choice	easy
chinese-moto-rules-choice-008	對肇事責任鑑定有異議，<br/>(1) 絕對服從<br/>(2) 向覆議機關申請覆議<br/>(3) 向警察機關提出告訴。	2	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-009	變換車道時，為預防因自己的駕駛死角而發生危險，應<br/>(1) 提前顯示方向燈，觀看照後鏡並擺頭查看<br/>(2) 緊盯前方注意路況<br/>(3) 與前方車輛保持安全距離。	1	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-010	下列何者最接近防衛駕駛觀念?<br/>(1) 即使自己遵守交通規則，還是必須小心防範他人違規對自己造成傷害<br/>(2) 選購耐撞車種，並加強安全配備<br/>(3) 騎在路中間，大家都看得到。	1	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-011	行車安全距離的描述，下列何者錯誤?<br/>(1) 因機車車身小，故行駛其後所保持的安全距離與同車速的汽車相比，可以再縮短一些<br/>(2) 即使停車時也該保持安全距離<br/>(3) 被超車後應該略為減速重新取得安全距離。	1	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-012	關於「購買安全帽注意事項」，下列何者錯誤?<br/>(1) 必須貼有標準檢驗局之認證合格標籤<br/>(2) 安全帽受過強力撞擊後，若外觀沒有損壞則不必更換<br/>(3) 應選擇顏色鮮明或有反光材料之安全帽。	2	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-013	請問應如何選購機車安全帽較為適當?<br/>(1) 用工程用安全帽，又輕又透風<br/>(2) 選擇貼有標準檢驗局之認證合格標籤，比較有保障<br/>(3) 選深色的，比較不容易髒。	2	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-014	關於內輪差的敘述，何者錯誤?<br/>(1) 車輛在轉彎時，後輪向內偏移<br/>(2) 軸距越長的車輛內輪差越大<br/>(3) 小客車沒有內輪差。	3	11	chinese	moto	rules	choice	hard
chinese-moto-rules-choice-015	機車駕駛人行經路面積水路段時應如何操作較恰當?<br/>(1) 低速行駛<br/>(2) 多使用煞車<br/>(3) 快速通過。	1	11	chinese	moto	rules	choice	easy
chinese-moto-rules-choice-016	下列何者不是機車駕駛人在交岔路口轉彎前必要做的動作?<br/>(1) 減速、禮讓<br/>(2) 開亮頭燈<br/>(3) 顯示方向燈。	2	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-017	騎機車時若發現煞車系統失靈，第一時間應如何作較為適當?<br/>(1) 開亮頭燈<br/>(2) 放鬆油門 <br/>(3) 鳴按喇叭。	2	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-018	騎乘機車時，看見前方路邊有球滾動出來，應<br/>(1) 減速慢行，握穩把手<br/>(2) 臨時閃避，快速通過<br/>(3) 鳴按喇叭，騎至對向車道。	1	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-019	騎乘機車經過煙塵路段時，應該如何駕駛?<br/>(1) 行駛於大型車旁有助看清路況<br/>(2) 減速慢行<br/>(3) 快速通過。	2	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-020	夜間騎車，駕駛人不易發現的目標是<br/>(1) 移動中的行人<br/>(2) 站立的人物<br/>(3) 移動中的車輛。	2	11	chinese	moto	rules	choice	hard
chinese-moto-rules-choice-021	駕駛人的守法是為了<br/>(1) 害怕取締處罰而守法<br/>(2) 責任、榮譽及他人和自己的安全而守法<br/>(3) 有人監督而守法。	2	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-022	駕駛人應<br/>(1) 注意騎乘機車技術<br/>(2) 保持安全第一<br/>(3) 為達目地一路往前。	2	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-023	以下何者「不是」騎乘機車時的危險行為?<br/>(1) 騎車後座載人 <br/>(2) 參加車隊夜間狂飆<br/>(3) 聚餐酒後夜遊。	1	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-024	良好的騎乘姿勢，上半身的狀態應<br/>(1) 向前傾斜<br/>(2) 向後傾斜<br/>(3)  保持輕鬆。	3	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-025	車輛行駛彎道時速度愈高，所產生的離心力<br/>(1) 愈大<br/>(2) 愈小<br/>(3) 不變。	1	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-026	機車緊急煞車時切記不可以用力過猛而鎖死輪胎，並採取<br/>(1) 放開油門後控制後輪煞車<br/>(2) 放開油門後使用前後輪煞車<br/>(3) 放開油門後控制前輪煞車。	2	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-027	騎乘機車時良好的手肘姿勢為何？<br/>(1) 向前伸直<br/>(2) 向身體靠攏<br/>(3)  向外張開。	2	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-028	車禍中不醒人事的骨折傷患，<br/>(1) 除非情況緊急，否則不得任意移動<br/>(2) 搬動傷患前，應先處理呼吸困難、出血、骨折等情形<br/>(3) 以上皆是。	3	11	chinese	moto	rules	choice	medium
chinese-moto-rules-choice-029	車禍肇事時，傷者有休克現象時臉色呈<br/>(1) 蒼白<br/>(2) 鉛灰色<br/>(3) 潮紅症狀。	1	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-030	前方路上發生事故，警察已到現場處理，應如何做比較好？<br/>(1) 停在路旁觀看<br/>(2) 繞道離開，不可好奇在現場停留觀看<br/>(3) 留下幫忙順便打卡。	2	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-031	飲酒後可以騎車嗎?<br/>(1) 可以<br/>(2) 不可以<br/>(3) 慢慢騎。	2	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-032	機車騎士見到其他車輛或行人不良的表現，就會逞強好勝，意氣用事，容易衝動，要如何去克制自己？<br/>(1) 忍耐與禮讓<br/>(2) 據理力爭<br/>(3) 以牙還牙。	1	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-033	騎車時應注意<br/>(1) 路旁的商家<br/>(2) 前方的號誌、標誌指示及前車的行車動向<br/>(3) 以上皆是。	2	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-034	騎車時應<br/>(1) 正視前方並注意左右來車<br/>(2) 左顧右盼且可以吃喝食物<br/>(3) 與後座乘客嬉鬧。	1	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-035	大型車輛通過時猶如唧筒吸走空氣，隨後會產生強力之吸力，故與大型車輛併行或會車時應<br/>(1) 握穩把手<br/>(2) 身體放鬆<br/>(3) 無所謂。	1	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-036	汽車轉彎時，軸距愈長則內外輪差也愈大，也就是所需路面的寬度也<br/>(1) 愈小<br/>(2) 愈大<br/>(3) 不變。	2	11	chinese	moto	rules	choice	hard
chinese-moto-rules-choice-037	騎車穿越積水路段後，應特別注意<br/>(1) 試開燈光<br/>(2) 試拉煞車<br/>(3) 試轉動油門加油。	2	11	chinese	moto	rules	choice	hard
chinese-moto-rules-choice-038	在轉彎時發生車禍的原因為機車駕駛人<br/>(1) 僅疏忽視野死角<br/>(2) 僅疏忽內輪差<br/>(3) 以上皆是。	3	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-039	檢查機車的煞車時，輕抓煞車拉桿，應有保留多少間隙？<br/>(1) 不應有間隙<br/>(2) 應要有1至2公分間隙<br/>(3) 應要有3至4公分以上間隙。	2	11	chinese	moto	rules	choice	hard
chinese-moto-rules-choice-040	人的身體哪個部位一經撞擊，所產生死亡和後遺症是最高的?<br/>(1) 四肢<br/>(2) 頭部<br/>(3) 背部。	2	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-041	遇到警備車隊時：<br/>(1) 可插入隊中行駛 <br/>(2) 加速行駛 <br/>(3) 不可加入車隊行駛。	3	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-042	機車駕駛人最重要的是：<br/>(1) 要有重視公共交通安全的道德觀念 <br/>(2) 為趕時間可開快車 <br/>(3) 注意沿路風景。	1	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-043	路面上積有油污，你騎車因而滑倒，你應該<br/>(1) 自認倒霉駛離 <br/>(2) 不必向最近警察派出所報案 <br/>(3) 用樹枝或其他標識放置兩端， 提醒來往車輛注意。	3	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-044	在郊外駕車如發現鵝群橫越道路時應 <br/>(1) 大鳴喇叭促其趕快通過 <br/>(2) 加速通過鵝群 <br/>(3) 減速慢行待其通過後再行前進	3	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-045	行車管制號誌顯示紅燈時：<br/>(1) 禁止通行 <br/>(2) 右轉車可以繼續通行 <br/>(3) 交通狀況許可時，可以左轉彎。	1	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-046	機車駕駛人若想維持良好秩序，促進社會安全與家庭幸福應具有：<br/>(1) 駕駛道德與守法精神 <br/>(2) 僅重視駕駛技術 <br/>(3) 不吸煙不飲酒。	1	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-047	駕車不慎，撞傷行人應：<br/>(1) 具有強烈的責任感竭力救護 <br/>(2) 加速逃走 <br/>(3) 對傷者安慰了事。	1	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-048	機車駕駛人駕車行駛道路時，道路及交通狀況時有發生變化，駕駛人對這種事態應採取：<br/>(1) 冷靜與沉著減速慢行 <br/>(2) 加速通過 <br/>(3) 儘量避免行駛這些道路。	1	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-049	維護交通秩序，確保行車安全，首先要從：<br/>(1) 交通主管機關做起 <br/>(2) 駕駛人做起 <br/>(3) 行人做起。	2	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-050	機車駕駛人每遇有不如意事情，常見最大的缺點是：<br/>(1) 無人情味 <br/>(2) 無同情心 <br/>(3) 脾氣暴躁。	3	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-051	機車駕駛人於處理繁雜與艱危事件之要訣是：<br/>(1) 鎮靜與安全 <br/>(2) 冒險進取 <br/>(3) 樂觀而順其自然。	1	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-052	機車駕駛人最大的敵人是：<br/>(1) 疏忽 <br/>(2) 道路障礙 <br/>(3) 道路上的牲畜。	1	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-053	機車駕駛人對於服裝儀容：<br/>(1) 不受拘束。<br/>(2) 可穿拖鞋。<br/>(3) 應整潔。	3	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-054	騎乘機車至商店購物時應：<br/>(1) 先將機車在指定停放位置停妥後再進入店中購物 <br/>(2) 停在路邊大聲呼叫店員將物品送來 <br/>(3) 任意停在商店門口櫃檯前或行人道中。	1	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-055	在狹路與他車交會時應：<br/>(1) 搶先前進使對方讓路 <br/>(2) 預先估計有足夠位置，儘量靠邊停讓他車先行 <br/>(3) 大鳴喇叭，警告對方避讓。	2	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-056	因所駕駛之機車車速較慢，聞後方按喇叭請求讓路時應：<br/>(1) 立即停車，讓其超越<br/>(2) 仍依原行駛路線行車，不予理會<br/>(3) 略靠右側行車，並亮方向燈號或手勢表示允讓。	3	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-057	夜間行車遙見對方請求讓路有來車時應：<br/>(1) 使用遠光燈及大鳴喇叭警告來車，並加速前進<br/>(2) 立即就地停車，並熄滅全部燈光，以待來車通過<br/>(3) 使用近光燈，並減速交會。	3	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-058	在工業社會裏時間就是金錢，作一個機車駕駛人應重視：<br/>(1) 安全重於時間觀念 <br/>(2) 交通設施 <br/>(3) 機車儀容。	1	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-059	在行車中途，精神疲勞，稍有睡意，你應該怎麼辦：<br/>(1) 繼續開車<br/>(2) 擦抹萬金油及藥物，助長精神照常行駛<br/>(3) 在最近適當路邊停車，下車稍作休息，消除疲勞再開車。	3	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-060	雨天用緊急煞車容易：<br/>(1) 滑倒<br/>(2) 停車平穩<br/>(3) 與平常一樣。	1	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-061	在深夜郊外道路上，空曠無車無人的情況下：<br/>(1) 可以用高速練習開快車<br/>(2) 仍應按限制速度行駛<br/>(3) 可以隨便開車	2	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-062	公路(交通)警察巡邏時，對違反交通之稽查取締工作： <br/>(1) 對駕駛人有害 <br/>(2) 對駕駛人有益 <br/>(3) 對駕駛人無關。	2	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-063	行駛前發現煞車失靈，駕駛人應：<br/>(1) 照常開車 <br/>(2) 慢行即可 <br/>(3) 停止行駛。	3	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-064	車輛跟蹤在消防車後急駛是：<br/>(1) 可以 <br/>(2) 不可以 <br/>(3) 沒有規定。	2	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-065	速度愈高停車距離：<br/>(1) 不變 <br/>(2) 愈小 <br/>(3) 愈長。	3	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-066	車輛行駛速度愈高，所產生的衝擊力：<br/>(1) 愈小 <br/>(2) 愈大 <br/>(3) 不變。	2	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-067	夜間跟隨他車行駛之車輛：<br/>(1) 用近光燈 <br/>(2) 用遠光燈 <br/>(3) 不必開燈。	1	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-068	機車在隧道內行駛時：<br/>(1) 不得開燈 <br/>(2) 應開燈快行 <br/>(3) 應開燈慢行。	3	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-069	在紅燈亮時，行人穿越道上無人穿越，及開放道上車輛不擁擠時：<br/>(1) 可以向前行駛 <br/>(2) 可以右轉行駛 <br/>(3) 禁止行駛.	3	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-070	我是優良駕駛員，隨時隨地優良駕駛員，希望公路（交通）警察，為了交通安全：<br/>(1) 加強稽查從嚴取締 <br/>(2) 不要稽查與取締 <br/>(3) 只要稽查，不必取締。	1	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-071	交通安全人人有責，除了我們應遵守交通規則外，如發現違規人車及交通事故時應：<br/>(1) 隨時隨地向警察機關報告檢舉並協助處理事故 <br/>(2) 少管閒事 <br/>(3) 不要報告。	1	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-072	優良駕駛人駕駛車輛，應該：<br/>(1) 快 <br/>(2) 慢 <br/>(3) 快慢適度。	3	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-073	如遇油料著火，應即：<br/>(1) 用水撲滅 <br/>(2) 用滅火器及泥沙或用水浸濕棉被衣服覆蓋撲滅 <br/>(3) 就近取樹枝撲滅。	2	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-074	機車：<br/>(1) 可以加掛邊車 <br/>(2) 不得加掛邊車 <br/>(3) 無規定。	2	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-075	騎機車駛近鐵路平交道，正好遮斷柵欄慢慢放下，前行很多機車，都加速搶先穿越，你應該怎麼辦：<br/>(1) 馬上跟著前車搶先通過 <br/>(2) 停車看一邊確認沒有危險，再從柵欄下穿過去 <br/>(3) 停下來等火車通過了柵欄拉起後再通過。	3	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-076	車禍之發生大都是人為因素、不遵守交通規則疏忽造成，因此應加強何者為先：<br/>(1) 交通規則教育訓練，培養駕駛道德<br/>(2) 提高駕駛技術<br/>(3) 灌輸車輛保養方法。	1	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-077	酒後駕車，對駕駛人會產生「視覺之隧道效應」，駕駛者猶如在隧道中行車，前有亮光但四周漆黑，故酒後駕車：<br/>(1) 視野不變<br/>(2) 視野變廣<br/>(3) 視野變窄。	3	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-078	行駛於公路時，亂拋擲物品、煙蒂或火種：<br/>(1) 是極不道德的危險行為<br/>(2) 只要我高興有什麼不可以<br/>(3) 避免車子髒亂，應該丟棄。	1	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-079	發生交通事故時，當事人應儘量在現場尋找：<br/>(1) 親朋好友<br/>(2) 目擊證人<br/>(3) 法律人士  以利協助案情釐清。	2	11	chinese	moto	rules	choice	
chinese-moto-rules-choice-080	汽機車強制保險針對車禍當事人死亡或全殘最高給付新臺幣 <br/>(1) 10萬元 <br/>(2) 20萬元 <br/>(3) 200萬元。	3	12	chinese	moto	rules	choice	medium
chinese-moto-rules-choice-081	駕駛人行車速度，超過規定之最高時速者應處<br/>(1) 罰鍰並記違規點數<br/>(2) 吊扣行車執照<br/>(3) 吊扣駕駛執照。	1	12	chinese	moto	rules	choice	
chinese-moto-rules-choice-082	機車駕駛人以後輪著地、蛇行或拆除消音器駕駛因而肇事者，應<br/>(1) 僅勸導之<br/>(2) 罰鍰並沒入車輛<br/>(3) 罰鍰並吊銷其駕駛執照。	3	12	chinese	moto	rules	choice	hard
chinese-moto-rules-choice-083	駕駛人因違規而被處罰鍰並記點，以後應<br/>(1) 不予理會<br/>(2) 小心駕駛勿再違規<br/>(3) 從此不再開車。	2	12	chinese	moto	rules	choice	
chinese-moto-rules-choice-084	不服從執行交通勤務之警察或依法令執行交通稽查任務人員之指揮或稽查者，應處<br/>(1) 吊扣駕照1個月<br/>(2) 吊扣駕照2個月<br/>(3) 罰鍰並予記點。	3	12	chinese	moto	rules	choice	medium
chinese-moto-rules-choice-085	領用牌照不需使用時， <br/>(1) 可以借供他車使用<br/>(2) 得向當地公路監理機關申請繳銷<br/>(3) 自行保存。	2	12	chinese	moto	rules	choice	
chinese-moto-rules-choice-086	領有重型機車駕駛執照者，可駕駛<br/>(1) 輕型機車<br/>(2) 小型貨車<br/>(3) 小客車。	1	12	chinese	moto	rules	choice	
chinese-moto-rules-choice-087	駕駛人允許無駕駛執照之人駕駛其車輛者， 應吊扣駕駛執照<br/>(1) 2個月<br/>(2) 3個月<br/>(3) 4個月。	2	12	chinese	moto	rules	choice	
chinese-moto-rules-choice-088	駕駛人謊報駕照遺失，復向公路監理單位補照並使用者，應處<br/>(1) 罰鍰 <br/>(2) 吊銷駕照<br/>(3) 罰鍰並扣繳矇領之駕照。	3	12	chinese	moto	rules	choice	
chinese-moto-rules-choice-089	機車<br/>(1) 可以借用他車牌照行駛<br/>(2) 不可以借用他車牌照行駛<br/>(3) 可以自製牌照行駛。	2	12	chinese	moto	rules	choice	
chinese-moto-rules-choice-090	駕駛人駕車行駛人行道，或經行人穿越道不依規定讓行人優先通行，因而致人受傷或死亡，依法應負刑事責任者加重其刑至<br/>(1) 1倍<br/>(2) 2倍 <br/>(3) 2分之1。	3	12	chinese	moto	rules	choice	hard
chinese-moto-rules-choice-091	聞消防車、救護車、警備車、工程救險車、毒性化學物質災害事故應變車之警號，不立即避讓者，應處<br/>(1)  罰鍰並吊扣駕駛執照3個月<br/>(2) 罰鍰並吊銷駕駛執照 <br/>(3) 罰鍰。 	2	12	chinese	moto	rules	choice	
chinese-moto-rules-choice-092	機車駕駛人行經有燈光號誌管制之交岔路口闖紅燈者，除罰鍰外，並予記違規點數<br/>(1) 1點<br/>(2) 2點<br/>(3) 3點。	3	12	chinese	moto	rules	choice	medium
chinese-moto-rules-choice-093	違反道路交通管理事件行為人，接獲違反道路交通管理事件通知單後，應於幾天內得不經裁決，逕依第92條第3項之罰鍰基準規定，向指定之處所繳納結案？<br/>(1) 10天內<br/>(2) 20天內<br/>(3) 30天內。	3	12	chinese	moto	rules	choice	medium
chinese-moto-rules-choice-094	駕駛人駕車撞傷正執行交通勤務中之警察時，<br/>(1) 吊銷駕照並處罰鍰<br/>(2) 吊扣駕照並處罰鍰 <br/>(3) 處最高罰鍰。	1	12	chinese	moto	rules	choice	hard
chinese-moto-rules-choice-095	駕駛執照破損不易辨明時，要<br/>(1) 申請換發<br/>(2) 重行考領<br/>(3) 仍可持以行駛。	1	12	chinese	moto	rules	choice	
chinese-moto-rules-choice-096	駕駛人超速駕車者，應處以<br/>(1) 罰鍰<br/>(2) 罰鍰並吊扣駕照1個月<br/>(3) 罰鍰並記違規點數1點。	3	12	chinese	moto	rules	choice	
chinese-moto-rules-choice-097	行人穿越道， 有行人通過時，應該<br/>(1) 暫停讓行人優先通過<br/>(2) 按鳴喇叭， 請行人避讓<br/>(3) 加速行駛。	1	12	chinese	moto	rules	choice	
chinese-moto-rules-choice-098	駕駛人酒精濃度超過規定標準，駕車肇事致人重傷或死亡者，依照道路交通管理處罰條例應處<br/>(1) 吊扣駕駛執照<br/>(2) 罰鍰、吊銷駕駛執照並終身不得再考領（但符合特定條件，且所受吊銷駕駛執照處分，執行已逾相關規定期間者，不在此限）<br/>(3) 罰鍰。	2	12	chinese	moto	rules	choice	
chinese-moto-rules-choice-099	機車消音器損壞後， 不加修復仍然行駛者， 依道路交通管理處罰條例應處<br/>(1) 罰鍰並責令改正<br/>(2) 交通警察告誡<br/>(3) 吊扣牌照。	1	12	chinese	moto	rules	choice	
chinese-moto-rules-choice-100	機車超速行車，依道路交通管理處罰條例應處<br/>(1) 罰鍰並記點<br/>(2) 吊扣牌照<br/>(3) 吊扣駕駛執照。	1	12	chinese	moto	rules	choice	hard
chinese-moto-rules-choice-101	將駕照借供他人駕車， 處罰吊扣駕照<br/>(1) 1個月 <br/>(2) 2個月<br/>(3) 3個月。	3	12	chinese	moto	rules	choice	medium
chinese-moto-rules-choice-102	駕駛人在道路上以蛇行或僅以後輪著地等危險方式駕車因而肇事者，應處<br/>(1) 罰鍰並吊銷駕照<br/>(2) 吊扣駕照<br/>(3) 罰鍰。	1	12	chinese	moto	rules	choice	hard
chinese-moto-rules-choice-103	利用機車犯罪，經判決有期徒刑以上之刑確定者，除吊銷駕駛執照外<br/>(1) 1年內不得考領<br/>(2) 3年內不得考領<br/>(3) 終身不得考領（但符合特定條件，且所受吊銷駕駛執照處分，執行已逾相關規定時間者，不在此限）。	3	12	chinese	moto	rules	choice	
chinese-moto-rules-choice-104	違反道路交通安全規則，因而肇事致人重傷者，吊扣其駕照<br/>(1) 3個月至6個月<br/>(2) 1個月至2個月<br/>(3) 2個月至4個月。	1	12	chinese	moto	rules	choice	hard
chinese-moto-rules-choice-105	駕駛人如肇事致人重傷或死亡，應即時處理，並向警察機關報告，不得逃逸，違者應處罰 <br/>(1) 吊銷駕駛執照，並終身不得再考領（但符合特定條件，且所受吊銷駕駛執照處分，執行已逾相關規定時間者，不在此限）<br/>(2) 應予罰鍰<br/>(3) 吊扣駕駛執照1年。	1	12	chinese	moto	rules	choice	
chinese-moto-rules-choice-106	機車駕駛人行駛於道路時，以手持方式使用行動電話、電腦或其他相類功能裝置進行撥接、通話、數據通訊或其他有礙駕駛安全之行為者，處新臺幣<br/>(1)  1，000元<br/>(2)  1，500元<br/>(3) 2，000元 罰鍰。	1	12	chinese	moto	rules	choice	hard
chinese-moto-rules-choice-107	在平交道上超車、迴車、倒車或停車，除罰鍰外並記違規點數<br/>(1) 1點<br/>(2) 3點<br/>(3) 5點。	2	12	chinese	moto	rules	choice	hard
chinese-moto-rules-choice-108	駕駛人在6個月內，違規記點共達6點以上者，吊扣駕駛執照<br/>(1) 6個月<br/>(2) 1個月<br/>(3) 1年。	2	12	chinese	moto	rules	choice	hard
